"site_treatment","depth","sample_id.soil","total_c_ug.soil","total_n_ug.soil","site_id_soils","zone","treatment","sample_id.roots","Site","Treatment","total_c_ug.roots.litter","total_n_ug.roots.litter"
"S1-CO2","15","S1-CO2-6-soil-15",954.22,71.68,"S1","south","CO2","S1CO25root15","S1","CO2",933.39,21.96
"S1-CO2","15","S1-CO2-6-soil-15",954.22,71.68,"S1","south","CO2","S1CO27root15","S1","CO2",848.64,24.98
"S1-CO2","15","S1-CO2-6-soil-15",954.22,71.68,"S1","south","CO2","S1CO23root15","S1","CO2",1040.53,23.24
"S1-CO2","15","S1-CO2-6-soil-15",954.22,71.68,"S1","south","CO2","S1CO29root15","S1","CO2",1075.14,39.88
"S1-CO2","15","S1-CO2-6-soil-15",954.22,71.68,"S1","south","CO2","S1CO22root15","S1","CO2",809.28,17.12
"S1-CO2","15","S1-CO2-4-soil-15",1085.07,80.54,"S1","south","CO2","S1CO28root15","S1","CO2",701,35.58
"S1-CO2","15","S1-CO2-4-soil-15",1085.07,80.54,"S1","south","CO2","S1CO21root15","S1","CO2",714.17,28.17
"S1-CO2","15","S1-CO2-4-soil-15",1085.07,80.54,"S1","south","CO2","S1CO26root15","S1","CO2",1266.31,33.84
"S1-CO2","15","S1-CO2-4-soil-15",1085.07,80.54,"S1","south","CO2","S1CO210root15","S1","CO2",1091.98,25.81
"S1-CO2","15","S1-CO2-4-soil-15",1085.07,80.54,"S1","south","CO2","S1CO25root15","S1","CO2",933.39,21.96
"S1-CO2","15","S1-CO2-4-soil-15",1085.07,80.54,"S1","south","CO2","S1CO27root15","S1","CO2",848.64,24.98
"S1-CO2","15","S1-CO2-4-soil-15",1085.07,80.54,"S1","south","CO2","S1CO23root15","S1","CO2",1040.53,23.24
"S1-CO2","15","S1-CO2-4-soil-15",1085.07,80.54,"S1","south","CO2","S1CO29root15","S1","CO2",1075.14,39.88
"S1-CO2","15","S1-CO2-4-soil-15",1085.07,80.54,"S1","south","CO2","S1CO22root15","S1","CO2",809.28,17.12
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO24root30d1","S1","CO2",737.51,34.84
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO24root30d2","S1","CO2",874.5,20.74
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO23root30","S1","CO2",1156.34,17.91
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO210root30","S1","CO2",817.7,32.15
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO25root30","S1","CO2",1012.35,22.44
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO28root30","S1","CO2",674.81,20.58
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO21root30","S1","CO2",1155.3,26.67
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO22root30","S1","CO2",1030.79,28.97
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO24root30","S1","CO2",855.48,37.94
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO27root30","S1","CO2",975.97,22.62
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO29root30","S1","CO2",1090.1,26.89
"S1-CO2","30","S1-CO2-7-soil-30",689.75,52.72,"S1","south","CO2","S1CO26root30","S1","CO2",566.47,15.02
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO24root30d1","S1","CO2",737.51,34.84
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO24root30d2","S1","CO2",874.5,20.74
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO23root30","S1","CO2",1156.34,17.91
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO210root30","S1","CO2",817.7,32.15
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO25root30","S1","CO2",1012.35,22.44
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO28root30","S1","CO2",674.81,20.58
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO21root30","S1","CO2",1155.3,26.67
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO22root30","S1","CO2",1030.79,28.97
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO24root30","S1","CO2",855.48,37.94
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO27root30","S1","CO2",975.97,22.62
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO29root30","S1","CO2",1090.1,26.89
"S1-CO2","30","S1-CO2-2-soil-30",312.3,24.98,"S1","south","CO2","S1CO26root30","S1","CO2",566.47,15.02
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO24root30d1","S1","CO2",737.51,34.84
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO24root30d2","S1","CO2",874.5,20.74
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO23root30","S1","CO2",1156.34,17.91
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO210root30","S1","CO2",817.7,32.15
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO25root30","S1","CO2",1012.35,22.44
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO28root30","S1","CO2",674.81,20.58
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO21root30","S1","CO2",1155.3,26.67
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO22root30","S1","CO2",1030.79,28.97
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO24root30","S1","CO2",855.48,37.94
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO27root30","S1","CO2",975.97,22.62
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO29root30","S1","CO2",1090.1,26.89
"S1-CO2","30","S1-CO2-3-soil-30",790.25,58.77,"S1","south","CO2","S1CO26root30","S1","CO2",566.47,15.02
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO24root30d1","S1","CO2",737.51,34.84
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO24root30d2","S1","CO2",874.5,20.74
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO23root30","S1","CO2",1156.34,17.91
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO210root30","S1","CO2",817.7,32.15
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO25root30","S1","CO2",1012.35,22.44
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO28root30","S1","CO2",674.81,20.58
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO21root30","S1","CO2",1155.3,26.67
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO22root30","S1","CO2",1030.79,28.97
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO24root30","S1","CO2",855.48,37.94
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO27root30","S1","CO2",975.97,22.62
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO29root30","S1","CO2",1090.1,26.89
"S1-CO2","30","S1-CO2-10-soil-30",2807.96,104.13,"S1","south","CO2","S1CO26root30","S1","CO2",566.47,15.02
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO24root30d1","S1","CO2",737.51,34.84
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO24root30d2","S1","CO2",874.5,20.74
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO23root30","S1","CO2",1156.34,17.91
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO210root30","S1","CO2",817.7,32.15
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO25root30","S1","CO2",1012.35,22.44
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO28root30","S1","CO2",674.81,20.58
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO21root30","S1","CO2",1155.3,26.67
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO22root30","S1","CO2",1030.79,28.97
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO24root30","S1","CO2",855.48,37.94
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO27root30","S1","CO2",975.97,22.62
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO29root30","S1","CO2",1090.1,26.89
"S1-CO2","30","S1-CO2-6-soil-30",783.72,59.7,"S1","south","CO2","S1CO26root30","S1","CO2",566.47,15.02
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO24root30d1","S1","CO2",737.51,34.84
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO24root30d2","S1","CO2",874.5,20.74
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO23root30","S1","CO2",1156.34,17.91
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO210root30","S1","CO2",817.7,32.15
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO25root30","S1","CO2",1012.35,22.44
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO28root30","S1","CO2",674.81,20.58
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO21root30","S1","CO2",1155.3,26.67
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO22root30","S1","CO2",1030.79,28.97
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO24root30","S1","CO2",855.48,37.94
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO27root30","S1","CO2",975.97,22.62
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO29root30","S1","CO2",1090.1,26.89
"S1-CO2","30","S1-CO2-9-soil-30",2476.92,98.55,"S1","south","CO2","S1CO26root30","S1","CO2",566.47,15.02
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO24root30d1","S1","CO2",737.51,34.84
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO24root30d2","S1","CO2",874.5,20.74
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO23root30","S1","CO2",1156.34,17.91
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO210root30","S1","CO2",817.7,32.15
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO25root30","S1","CO2",1012.35,22.44
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO28root30","S1","CO2",674.81,20.58
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO21root30","S1","CO2",1155.3,26.67
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO22root30","S1","CO2",1030.79,28.97
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO24root30","S1","CO2",855.48,37.94
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO27root30","S1","CO2",975.97,22.62
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO29root30","S1","CO2",1090.1,26.89
"S1-CO2","30","S1-CO2-1-soil-30",496.24,34.88,"S1","south","CO2","S1CO26root30","S1","CO2",566.47,15.02
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO24root30d1","S1","CO2",737.51,34.84
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO24root30d2","S1","CO2",874.5,20.74
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO23root30","S1","CO2",1156.34,17.91
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO210root30","S1","CO2",817.7,32.15
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO25root30","S1","CO2",1012.35,22.44
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO28root30","S1","CO2",674.81,20.58
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO21root30","S1","CO2",1155.3,26.67
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO22root30","S1","CO2",1030.79,28.97
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO24root30","S1","CO2",855.48,37.94
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO27root30","S1","CO2",975.97,22.62
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO29root30","S1","CO2",1090.1,26.89
"S1-CO2","30","S1-CO2-8-soil-30",302.95,24.74,"S1","south","CO2","S1CO26root30","S1","CO2",566.47,15.02
"S1-CO2","60","S1-CO2-1-soil-60",326.14,20.56,"S1","south","CO2","S1CO25root60","S1","CO2",999.64,13.31
"S1-CO2","60","S1-CO2-1-soil-60",326.14,20.56,"S1","south","CO2","S1CO27root60","S1","CO2",1209.09,19.75
"S1-CO2","60","S1-CO2-1-soil-60",326.14,20.56,"S1","south","CO2","S1CO22root60","S1","CO2",1119.67,13.38
"S1-CO2","60","S1-CO2-1-soil-60",326.14,20.56,"S1","south","CO2","S1CO28root60","S1","CO2",1203.82,20.42
"S1-CO2","60","S1-CO2-1-soil-60",326.14,20.56,"S1","south","CO2","S1CO24root60","S1","CO2",1069.14,25.5
"S1-CO2","60","S1-CO2-1-soil-60",326.14,20.56,"S1","south","CO2","S1CO29root60","S1","CO2",734.84,24.59
"S1-CO2","60","S1-CO2-1-soil-60",326.14,20.56,"S1","south","CO2","S1CO26root60","S1","CO2",789.91,23.69
"S1-CO2","60","S1-CO2-7-soil-60",583.04,44.46,"S1","south","CO2","S1CO25root60","S1","CO2",999.64,13.31
"S1-CO2","60","S1-CO2-7-soil-60",583.04,44.46,"S1","south","CO2","S1CO27root60","S1","CO2",1209.09,19.75
"S1-CO2","60","S1-CO2-7-soil-60",583.04,44.46,"S1","south","CO2","S1CO22root60","S1","CO2",1119.67,13.38
"S1-CO2","60","S1-CO2-7-soil-60",583.04,44.46,"S1","south","CO2","S1CO28root60","S1","CO2",1203.82,20.42
"S1-CO2","60","S1-CO2-7-soil-60",583.04,44.46,"S1","south","CO2","S1CO24root60","S1","CO2",1069.14,25.5
"S1-CO2","60","S1-CO2-7-soil-60",583.04,44.46,"S1","south","CO2","S1CO29root60","S1","CO2",734.84,24.59
"S1-CO2","60","S1-CO2-7-soil-60",583.04,44.46,"S1","south","CO2","S1CO26root60","S1","CO2",789.91,23.69
"S1-CO2","60","S1-CO2-4-soil-60",834.08,58.56,"S1","south","CO2","S1CO25root60","S1","CO2",999.64,13.31
"S1-CO2","60","S1-CO2-4-soil-60",834.08,58.56,"S1","south","CO2","S1CO27root60","S1","CO2",1209.09,19.75
"S1-CO2","60","S1-CO2-4-soil-60",834.08,58.56,"S1","south","CO2","S1CO22root60","S1","CO2",1119.67,13.38
"S1-CO2","60","S1-CO2-4-soil-60",834.08,58.56,"S1","south","CO2","S1CO28root60","S1","CO2",1203.82,20.42
"S1-CO2","60","S1-CO2-4-soil-60",834.08,58.56,"S1","south","CO2","S1CO24root60","S1","CO2",1069.14,25.5
"S1-CO2","60","S1-CO2-4-soil-60",834.08,58.56,"S1","south","CO2","S1CO29root60","S1","CO2",734.84,24.59
"S1-CO2","60","S1-CO2-4-soil-60",834.08,58.56,"S1","south","CO2","S1CO26root60","S1","CO2",789.91,23.69
"S1-CO2","60","S1-CO2-8-soil-60",349.15,27.24,"S1","south","CO2","S1CO25root60","S1","CO2",999.64,13.31
"S1-CO2","60","S1-CO2-8-soil-60",349.15,27.24,"S1","south","CO2","S1CO27root60","S1","CO2",1209.09,19.75
"S1-CO2","60","S1-CO2-8-soil-60",349.15,27.24,"S1","south","CO2","S1CO22root60","S1","CO2",1119.67,13.38
"S1-CO2","60","S1-CO2-8-soil-60",349.15,27.24,"S1","south","CO2","S1CO28root60","S1","CO2",1203.82,20.42
"S1-CO2","60","S1-CO2-8-soil-60",349.15,27.24,"S1","south","CO2","S1CO24root60","S1","CO2",1069.14,25.5
"S1-CO2","60","S1-CO2-8-soil-60",349.15,27.24,"S1","south","CO2","S1CO29root60","S1","CO2",734.84,24.59
"S1-CO2","60","S1-CO2-8-soil-60",349.15,27.24,"S1","south","CO2","S1CO26root60","S1","CO2",789.91,23.69
"S1-CO2","60","S1-CO2-3-soil-60",204.28,17.02,"S1","south","CO2","S1CO25root60","S1","CO2",999.64,13.31
"S1-CO2","60","S1-CO2-3-soil-60",204.28,17.02,"S1","south","CO2","S1CO27root60","S1","CO2",1209.09,19.75
"S1-CO2","60","S1-CO2-3-soil-60",204.28,17.02,"S1","south","CO2","S1CO22root60","S1","CO2",1119.67,13.38
"S1-CO2","60","S1-CO2-3-soil-60",204.28,17.02,"S1","south","CO2","S1CO28root60","S1","CO2",1203.82,20.42
"S1-CO2","60","S1-CO2-3-soil-60",204.28,17.02,"S1","south","CO2","S1CO24root60","S1","CO2",1069.14,25.5
"S1-CO2","60","S1-CO2-3-soil-60",204.28,17.02,"S1","south","CO2","S1CO29root60","S1","CO2",734.84,24.59
"S1-CO2","60","S1-CO2-3-soil-60",204.28,17.02,"S1","south","CO2","S1CO26root60","S1","CO2",789.91,23.69
"S1-CO2","60","S1-CO2-6-soil-60",651.35,50.36,"S1","south","CO2","S1CO25root60","S1","CO2",999.64,13.31
"S1-CO2","60","S1-CO2-6-soil-60",651.35,50.36,"S1","south","CO2","S1CO27root60","S1","CO2",1209.09,19.75
"S1-CO2","60","S1-CO2-6-soil-60",651.35,50.36,"S1","south","CO2","S1CO22root60","S1","CO2",1119.67,13.38
"S1-CO2","60","S1-CO2-6-soil-60",651.35,50.36,"S1","south","CO2","S1CO28root60","S1","CO2",1203.82,20.42
"S1-CO2","60","S1-CO2-6-soil-60",651.35,50.36,"S1","south","CO2","S1CO24root60","S1","CO2",1069.14,25.5
"S1-CO2","60","S1-CO2-6-soil-60",651.35,50.36,"S1","south","CO2","S1CO29root60","S1","CO2",734.84,24.59
"S1-CO2","60","S1-CO2-6-soil-60",651.35,50.36,"S1","south","CO2","S1CO26root60","S1","CO2",789.91,23.69
"S1-CO2","60","S1-CO2-9-soil-60",700.94,69.72,"S1","south","CO2","S1CO25root60","S1","CO2",999.64,13.31
"S1-CO2","60","S1-CO2-9-soil-60",700.94,69.72,"S1","south","CO2","S1CO27root60","S1","CO2",1209.09,19.75
"S1-CO2","60","S1-CO2-9-soil-60",700.94,69.72,"S1","south","CO2","S1CO22root60","S1","CO2",1119.67,13.38
"S1-CO2","60","S1-CO2-9-soil-60",700.94,69.72,"S1","south","CO2","S1CO28root60","S1","CO2",1203.82,20.42
"S1-CO2","60","S1-CO2-9-soil-60",700.94,69.72,"S1","south","CO2","S1CO24root60","S1","CO2",1069.14,25.5
"S1-CO2","60","S1-CO2-9-soil-60",700.94,69.72,"S1","south","CO2","S1CO29root60","S1","CO2",734.84,24.59
"S1-CO2","60","S1-CO2-9-soil-60",700.94,69.72,"S1","south","CO2","S1CO26root60","S1","CO2",789.91,23.69
"S1-CO2","litter",NA,NA,NA,NA,NA,NA,"S1CO21litter","S1","CO2",1754.84,71.04
"S1-CO2","litter",NA,NA,NA,NA,NA,NA,"S1CO21litterd","S1","CO2",2180.88,69.11
"S1-CO2","litter",NA,NA,NA,NA,NA,NA,"S1CO22litter","S1","CO2",1522.6,53.67
"S1-CO2","litter",NA,NA,NA,NA,NA,NA,"S1CO23litter","S1","CO2",2108.21,56.48
"S1-CO2","litter",NA,NA,NA,NA,NA,NA,"S1CO24litter","S1","CO2",1473.61,42.93
"S1-CO2","litter",NA,NA,NA,NA,NA,NA,"S1CO24litterd","S1","CO2",1858.54,65.8
"S1-CO2","litter",NA,NA,NA,NA,NA,NA,"S1CO26litter","S1","CO2",2019.44,77.54
"S1-CO2","litter",NA,NA,NA,NA,NA,NA,"S1CO27litter","S1","CO2",1332.39,51.4
"S1-CON","15","S1-CON-10-soil-15",573.57,34.71,"S1","south","CON","S1CON10root15","S1","CON",861.15,19.58
"S1-CON","15","S1-CON-10-soil-15",573.57,34.71,"S1","south","CON","S1CON5root15","S1","CON",855.14,19.19
"S1-CON","15","S1-CON-10-soil-15",573.57,34.71,"S1","south","CON","S1CON6root15","S1","CON",708.5,17.36
"S1-CON","15","S1-CON-10-soil-15",573.57,34.71,"S1","south","CON","S1CON9root15","S1","CON",757.54,20.04
"S1-CON","15","S1-CON-10-soil-15",573.57,34.71,"S1","south","CON","S1CON7root15","S1","CON",612.85,15.1
"S1-CON","15","S1-CON-10-soil-15",573.57,34.71,"S1","south","CON","S1CON2root15","S1","CON",1000.97,22.26
"S1-CON","15","S1-CON-10-soil-15",573.57,34.71,"S1","south","CON","S1CON8root15","S1","CON",620.88,16.29
"S1-CON","15","S1-CON-10-soil-15",573.57,34.71,"S1","south","CON","S1CON4root15","S1","CON",748.38,27.53
"S1-CON","15","S1-CON-10-soil-15",573.57,34.71,"S1","south","CON","S1CON3root15","S1","CON",863.68,12.48
"S1-CON","15","S1-CON-10-soil-15",573.57,34.71,"S1","south","CON","S1CON3root15d","S1","CON",857.38,22.69
"S1-CON","15","S1-CON-5-soil-15",370.3,22.45,"S1","south","CON","S1CON10root15","S1","CON",861.15,19.58
"S1-CON","15","S1-CON-5-soil-15",370.3,22.45,"S1","south","CON","S1CON5root15","S1","CON",855.14,19.19
"S1-CON","15","S1-CON-5-soil-15",370.3,22.45,"S1","south","CON","S1CON6root15","S1","CON",708.5,17.36
"S1-CON","15","S1-CON-5-soil-15",370.3,22.45,"S1","south","CON","S1CON9root15","S1","CON",757.54,20.04
"S1-CON","15","S1-CON-5-soil-15",370.3,22.45,"S1","south","CON","S1CON7root15","S1","CON",612.85,15.1
"S1-CON","15","S1-CON-5-soil-15",370.3,22.45,"S1","south","CON","S1CON2root15","S1","CON",1000.97,22.26
"S1-CON","15","S1-CON-5-soil-15",370.3,22.45,"S1","south","CON","S1CON8root15","S1","CON",620.88,16.29
"S1-CON","15","S1-CON-5-soil-15",370.3,22.45,"S1","south","CON","S1CON4root15","S1","CON",748.38,27.53
"S1-CON","15","S1-CON-5-soil-15",370.3,22.45,"S1","south","CON","S1CON3root15","S1","CON",863.68,12.48
"S1-CON","15","S1-CON-5-soil-15",370.3,22.45,"S1","south","CON","S1CON3root15d","S1","CON",857.38,22.69
"S1-CON","15","S1-CON-7-soil-15",473.38,29.53,"S1","south","CON","S1CON10root15","S1","CON",861.15,19.58
"S1-CON","15","S1-CON-7-soil-15",473.38,29.53,"S1","south","CON","S1CON5root15","S1","CON",855.14,19.19
"S1-CON","15","S1-CON-7-soil-15",473.38,29.53,"S1","south","CON","S1CON6root15","S1","CON",708.5,17.36
"S1-CON","15","S1-CON-7-soil-15",473.38,29.53,"S1","south","CON","S1CON9root15","S1","CON",757.54,20.04
"S1-CON","15","S1-CON-7-soil-15",473.38,29.53,"S1","south","CON","S1CON7root15","S1","CON",612.85,15.1
"S1-CON","15","S1-CON-7-soil-15",473.38,29.53,"S1","south","CON","S1CON2root15","S1","CON",1000.97,22.26
"S1-CON","15","S1-CON-7-soil-15",473.38,29.53,"S1","south","CON","S1CON8root15","S1","CON",620.88,16.29
"S1-CON","15","S1-CON-7-soil-15",473.38,29.53,"S1","south","CON","S1CON4root15","S1","CON",748.38,27.53
"S1-CON","15","S1-CON-7-soil-15",473.38,29.53,"S1","south","CON","S1CON3root15","S1","CON",863.68,12.48
"S1-CON","15","S1-CON-7-soil-15",473.38,29.53,"S1","south","CON","S1CON3root15d","S1","CON",857.38,22.69
"S1-CON","15","S1-CON-1-soil-15",730.12,42.72,"S1","south","CON","S1CON10root15","S1","CON",861.15,19.58
"S1-CON","15","S1-CON-1-soil-15",730.12,42.72,"S1","south","CON","S1CON5root15","S1","CON",855.14,19.19
"S1-CON","15","S1-CON-1-soil-15",730.12,42.72,"S1","south","CON","S1CON6root15","S1","CON",708.5,17.36
"S1-CON","15","S1-CON-1-soil-15",730.12,42.72,"S1","south","CON","S1CON9root15","S1","CON",757.54,20.04
"S1-CON","15","S1-CON-1-soil-15",730.12,42.72,"S1","south","CON","S1CON7root15","S1","CON",612.85,15.1
"S1-CON","15","S1-CON-1-soil-15",730.12,42.72,"S1","south","CON","S1CON2root15","S1","CON",1000.97,22.26
"S1-CON","15","S1-CON-1-soil-15",730.12,42.72,"S1","south","CON","S1CON8root15","S1","CON",620.88,16.29
"S1-CON","15","S1-CON-1-soil-15",730.12,42.72,"S1","south","CON","S1CON4root15","S1","CON",748.38,27.53
"S1-CON","15","S1-CON-1-soil-15",730.12,42.72,"S1","south","CON","S1CON3root15","S1","CON",863.68,12.48
"S1-CON","15","S1-CON-1-soil-15",730.12,42.72,"S1","south","CON","S1CON3root15d","S1","CON",857.38,22.69
"S1-CON","15","S1-CON-3-soil-15",547.4,37.76,"S1","south","CON","S1CON10root15","S1","CON",861.15,19.58
"S1-CON","15","S1-CON-3-soil-15",547.4,37.76,"S1","south","CON","S1CON5root15","S1","CON",855.14,19.19
"S1-CON","15","S1-CON-3-soil-15",547.4,37.76,"S1","south","CON","S1CON6root15","S1","CON",708.5,17.36
"S1-CON","15","S1-CON-3-soil-15",547.4,37.76,"S1","south","CON","S1CON9root15","S1","CON",757.54,20.04
"S1-CON","15","S1-CON-3-soil-15",547.4,37.76,"S1","south","CON","S1CON7root15","S1","CON",612.85,15.1
"S1-CON","15","S1-CON-3-soil-15",547.4,37.76,"S1","south","CON","S1CON2root15","S1","CON",1000.97,22.26
